,train_samples,params,perf_train_runtime,model_size,seed,train_frac,index,man_validation_samples_javascript_researcher_1,classification_report_javascript_researcher_1,macro_f1_javascript_researcher_1,roc-auc_javascript_researcher_1,perf_predict_runtime_javascript_researcher_1,timeit_runtime_javascript_researcher_1,man_validation_samples_javascript_researcher_2,classification_report_javascript_researcher_2,macro_f1_javascript_researcher_2,roc-auc_javascript_researcher_2,perf_predict_runtime_javascript_researcher_2,timeit_runtime_javascript_researcher_2
0,50000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",12.345752111985348,15.0953935546875,756,50000,6,5170,"{""artifact"": {""precision"": 0.972894482090997, ""recall"": 0.9305555555555556, ""f1-score"": 0.9512541410317085, ""support"": 3240}, ""text"": {""precision"": 0.8913568324480927, ""recall"": 0.9564766839378238, ""f1-score"": 0.9227693076730817, ""support"": 1930}, ""accuracy"": 0.9402321083172147, ""macro avg"": {""precision"": 0.9321256572695449, ""recall"": 0.9435161197466897, ""f1-score"": 0.9370117243523951, ""support"": 5170}, ""weighted avg"": {""precision"": 0.9424558623983849, ""recall"": 0.9402321083172147, ""f1-score"": 0.9406205378630142, ""support"": 5170}}",0.9370117243523951,0.9435161197466897,0.29977611399954185,0.300515484000789,5167,"{""artifact"": {""precision"": 0.972859450726979, ""recall"": 0.9336434108527132, ""f1-score"": 0.9528481012658228, ""support"": 3225}, ""text"": {""precision"": 0.8967181467181468, ""recall"": 0.956745623069001, ""f1-score"": 0.9257598405580468, ""support"": 1942}, ""accuracy"": 0.9423263015289336, ""macro avg"": {""precision"": 0.9347887987225629, ""recall"": 0.9451945169608571, ""f1-score"": 0.9393039709119348, ""support"": 5167}, ""weighted avg"": {""precision"": 0.9442419913917454, ""recall"": 0.9423263015289336, ""f1-score"": 0.9426670673400437, ""support"": 5167}}",0.9393039709119348,0.9451945169608571,0.30194756799028255,0.3019495968997944
0,50000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",11.990993084007641,14.933275390625,390,50000,7,5170,"{""artifact"": {""precision"": 0.974308943089431, ""recall"": 0.9246913580246914, ""f1-score"": 0.9488519398258116, ""support"": 3240}, ""text"": {""precision"": 0.8835322195704057, ""recall"": 0.9590673575129534, ""f1-score"": 0.919751552795031, ""support"": 1930}, ""accuracy"": 0.9375241779497099, ""macro avg"": {""precision"": 0.9289205813299184, ""recall"": 0.9418793577688224, ""f1-score"": 0.9343017463104213, ""support"": 5170}, ""weighted avg"": {""precision"": 0.9404213074237213, ""recall"": 0.9375241779497099, ""f1-score"": 0.9379885458278606, ""support"": 5170}}",0.9343017463104213,0.9418793577688224,0.30067648299154826,0.2992739103996428,5167,"{""artifact"": {""precision"": 0.9742754802995767, ""recall"": 0.9277519379844962, ""f1-score"": 0.9504447268106735, ""support"": 3225}, ""text"": {""precision"": 0.8888358778625954, ""recall"": 0.9593202883625128, ""f1-score"": 0.9227340267459139, ""support"": 1942}, ""accuracy"": 0.939616798916199, ""macro avg"": {""precision"": 0.931555679081086, ""recall"": 0.9435361131735045, ""f1-score"": 0.9365893767782937, ""support"": 5167}, ""weighted avg"": {""precision"": 0.942163286002573, ""recall"": 0.939616798916199, ""f1-score"": 0.9400297510944429, ""support"": 5167}}",0.9365893767782937,0.9435361131735044,0.3008741539961193,0.29994485240022184
0,50000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",14.395464683999307,15.0166943359375,204,50000,8,5170,"{""artifact"": {""precision"": 0.9757281553398058, ""recall"": 0.9305555555555556, ""f1-score"": 0.9526066350710901, ""support"": 3240}, ""text"": {""precision"": 0.8918269230769231, ""recall"": 0.961139896373057, ""f1-score"": 0.9251870324189526, ""support"": 1930}, ""accuracy"": 0.941972920696325, ""macro avg"": {""precision"": 0.9337775392083645, ""recall"": 0.9458477259643063, ""f1-score"": 0.9388968337450214, ""support"": 5170}, ""weighted avg"": {""precision"": 0.9444071924254221, ""recall"": 0.941972920696325, ""f1-score"": 0.9423706905607178, ""support"": 5170}}",0.9388968337450214,0.9458477259643063,0.3010695709963329,0.30020552850037346,5167,"{""artifact"": {""precision"": 0.9750486066104991, ""recall"": 0.9330232558139535, ""f1-score"": 0.9535731262874346, ""support"": 3225}, ""text"": {""precision"": 0.8962037481979818, ""recall"": 0.9603501544799176, ""f1-score"": 0.9271687795177727, ""support"": 1942}, ""accuracy"": 0.9432939810334817, ""macro avg"": {""precision"": 0.9356261774042405, ""recall"": 0.9466867051469355, ""f1-score"": 0.9403709529026036, ""support"": 5167}, ""weighted avg"": {""precision"": 0.945415025221471, ""recall"": 0.9432939810334817, ""f1-score"": 0.9436491391717614, ""support"": 5167}}",0.9403709529026036,0.9466867051469355,0.30150235298788175,0.3009958142007235
0,50000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",12.449489035992883,14.9845654296875,160,50000,9,5170,"{""artifact"": {""precision"": 0.9743095696852923, ""recall"": 0.9364197530864198, ""f1-score"": 0.9549889833175953, ""support"": 3240}, ""text"": {""precision"": 0.8998054474708171, ""recall"": 0.9585492227979274, ""f1-score"": 0.9282488710486704, ""support"": 1930}, ""accuracy"": 0.9446808510638298, ""macro avg"": {""precision"": 0.9370575085780547, ""recall"": 0.9474844879421735, ""f1-score"": 0.9416189271831328, ""support"": 5170}, ""weighted avg"": {""precision"": 0.9464966188392697, ""recall"": 0.9446808510638298, ""f1-score"": 0.9450066976930257, ""support"": 5170}}",0.9416189271831328,0.9474844879421735,0.29997650999575853,0.29840206560038496,5167,"{""artifact"": {""precision"": 0.9733118971061093, ""recall"": 0.9386046511627907, ""f1-score"": 0.9556432517758484, ""support"": 3225}, ""text"": {""precision"": 0.9037433155080213, ""recall"": 0.9572605561277034, ""f1-score"": 0.9297324331082771, ""support"": 1942}, ""accuracy"": 0.9456164118443972, ""macro avg"": {""precision"": 0.9385276063070653, ""recall"": 0.9479326036452471, ""f1-score"": 0.9426878424420628, ""support"": 5167}, ""weighted avg"": {""precision"": 0.947164773927575, ""recall"": 0.9456164118443972, ""f1-score"": 0.9459047555783598, ""support"": 5167}}",0.9426878424420628,0.947932603645247,0.2992679909802973,0.29886006500164514
0,100000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",25.764099578984315,25.69503125,231,100000,0,5170,"{""artifact"": {""precision"": 0.9736005089058524, ""recall"": 0.9447530864197531, ""f1-score"": 0.9589598997493735, ""support"": 3240}, ""text"": {""precision"": 0.9116485686080947, ""recall"": 0.9569948186528497, ""f1-score"": 0.9337714863498483, ""support"": 1930}, ""accuracy"": 0.9493230174081237, ""macro avg"": {""precision"": 0.9426245387569736, ""recall"": 0.9508739525363015, ""f1-score"": 0.9463656930496109, ""support"": 5170}, ""weighted avg"": {""precision"": 0.9504733822569796, ""recall"": 0.9493230174081237, ""f1-score"": 0.9495568750180227, ""support"": 5170}}",0.9463656930496109,0.9508739525363015,0.3059913350152783,0.3052971989993239,5167,"{""artifact"": {""precision"": 0.9732484076433121, ""recall"": 0.9475968992248062, ""f1-score"": 0.9602513747054201, ""support"": 3225}, ""text"": {""precision"": 0.9166255550074001, ""recall"": 0.956745623069001, ""f1-score"": 0.9362559838750315, ""support"": 1942}, ""accuracy"": 0.9510354170698665, ""macro avg"": {""precision"": 0.9449369813253561, ""recall"": 0.9521712611469035, ""f1-score"": 0.9482536792902259, ""support"": 5167}, ""weighted avg"": {""precision"": 0.9519668942276084, ""recall"": 0.9510354170698665, ""f1-score"": 0.951232785777103, ""support"": 5167}}",0.9482536792902259,0.9521712611469035,0.30792120602563955,0.3054060323018348
0,100000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",27.234521239995956,25.5743720703125,406,100000,1,5170,"{""artifact"": {""precision"": 0.9759692406280038, ""recall"": 0.9401234567901234, ""f1-score"": 0.9577110517214276, ""support"": 3240}, ""text"": {""precision"": 0.9053196681307956, ""recall"": 0.961139896373057, ""f1-score"": 0.932395074139231, ""support"": 1930}, ""accuracy"": 0.9479690522243713, ""macro avg"": {""precision"": 0.9406444543793997, ""recall"": 0.9506316765815902, ""f1-score"": 0.9450530629303293, ""support"": 5170}, ""weighted avg"": {""precision"": 0.949595222268311, ""recall"": 0.9479690522243713, ""f1-score"": 0.9482604063184026, ""support"": 5170}}",0.9450530629303293,0.9506316765815901,0.30597852100618184,0.3059722006000811,5167,"{""artifact"": {""precision"": 0.9781841514276548, ""recall"": 0.9454263565891473, ""f1-score"": 0.9615263323872596, ""support"": 3225}, ""text"": {""precision"": 0.9141463414634147, ""recall"": 0.964984552008239, ""f1-score"": 0.9388777555110221, ""support"": 1942}, ""accuracy"": 0.952777240178053, ""macro avg"": {""precision"": 0.9461652464455348, ""recall"": 0.9552054542986932, ""f1-score"": 0.9502020439491409, ""support"": 5167}, ""weighted avg"": {""precision"": 0.9541157506243735, ""recall"": 0.952777240178053, ""f1-score"": 0.9530139390654766, ""support"": 5167}}",0.9502020439491409,0.9552054542986931,0.306978356995387,0.30637344539863987
0,100000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",28.154211405984825,25.643373046875,177,100000,2,5170,"{""artifact"": {""precision"": 0.9740634005763689, ""recall"": 0.9388888888888889, ""f1-score"": 0.9561527581329561, ""support"": 3240}, ""text"": {""precision"": 0.9032730825598436, ""recall"": 0.9580310880829016, ""f1-score"": 0.9298466180538093, ""support"": 1930}, ""accuracy"": 0.9460348162475822, ""macro avg"": {""precision"": 0.9386682415681062, ""recall"": 0.9484599884858953, ""f1-score"": 0.9429996880933826, ""support"": 5170}, ""weighted avg"": {""precision"": 0.9476368408525983, ""recall"": 0.9460348162475822, ""f1-score"": 0.9463324776005086, ""support"": 5170}}",0.9429996880933826,0.9484599884858952,0.30578379600774497,0.31087092210073025,5167,"{""artifact"": {""precision"": 0.9749919846104521, ""recall"": 0.9429457364341085, ""f1-score"": 0.9587011349306431, ""support"": 3225}, ""text"": {""precision"": 0.91015625, ""recall"": 0.9598352214212152, ""f1-score"": 0.9343358395989976, ""support"": 1942}, ""accuracy"": 0.9492935939616799, ""macro avg"": {""precision"": 0.942574117305226, ""recall"": 0.9513904789276619, ""f1-score"": 0.9465184872648204, ""support"": 5167}, ""weighted avg"": {""precision"": 0.9506236864464308, ""recall"": 0.9492935939616799, ""f1-score"": 0.9495435186089757, ""support"": 5167}}",0.9465184872648204,0.9513904789276618,0.30476402200292796,0.3054464710992761
0,100000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",26.90826421001111,25.4051240234375,776,100000,3,5170,"{""artifact"": {""precision"": 0.9768934531450578, ""recall"": 0.9395061728395062, ""f1-score"": 0.9578351164254248, ""support"": 3240}, ""text"": {""precision"": 0.9045764362220059, ""recall"": 0.9626943005181348, ""f1-score"": 0.9327309236947792, ""support"": 1930}, ""accuracy"": 0.9481624758220503, ""macro avg"": {""precision"": 0.9407349446835318, ""recall"": 0.9511002366788205, ""f1-score"": 0.945283020060102, ""support"": 5170}, ""weighted avg"": {""precision"": 0.9498969652027965, ""recall"": 0.9481624758220503, ""f1-score"": 0.948463531905087, ""support"": 5170}}",0.945283020060102,0.9511002366788205,0.30506184097612277,0.31195386899926236,5167,"{""artifact"": {""precision"": 0.9758997429305912, ""recall"": 0.9417054263565892, ""f1-score"": 0.9584977118510336, ""support"": 3225}, ""text"": {""precision"": 0.9085158150851581, ""recall"": 0.9613800205973223, ""f1-score"": 0.9342006504878658, ""support"": 1942}, ""accuracy"": 0.9491000580607702, ""macro avg"": {""precision"": 0.9422077790078747, ""recall"": 0.9515427234769558, ""f1-score"": 0.9463491811694498, ""support"": 5167}, ""weighted avg"": {""precision"": 0.9505737146983809, ""recall"": 0.9491000580607702, ""f1-score"": 0.9493657410425816, ""support"": 5167}}",0.9463491811694498,0.9515427234769557,0.3036291140015237,0.3040755027992418
0,100000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",26.77339344000211,25.53969921875,673,100000,4,5170,"{""artifact"": {""precision"": 0.975055964182923, ""recall"": 0.9410493827160494, ""f1-score"": 0.9577509030940788, ""support"": 3240}, ""text"": {""precision"": 0.9065100342633382, ""recall"": 0.9595854922279793, ""f1-score"": 0.9322929775987918, ""support"": 1930}, ""accuracy"": 0.9479690522243713, ""macro avg"": {""precision"": 0.9407829992231306, ""recall"": 0.9503174374720144, ""f1-score"": 0.9450219403464353, ""support"": 5170}, ""weighted avg"": {""precision"": 0.9494672514663275, ""recall"": 0.9479690522243713, ""f1-score"": 0.9482472674643101, ""support"": 5170}}",0.9450219403464353,0.9503174374720145,0.3057091860100627,0.3063256186025683,5167,"{""artifact"": {""precision"": 0.9747038104386807, ""recall"": 0.943875968992248, ""f1-score"": 0.9590422180214241, ""support"": 3225}, ""text"": {""precision"": 0.9114481409001957, ""recall"": 0.9593202883625128, ""f1-score"": 0.9347717009533366, ""support"": 1942}, ""accuracy"": 0.9496806657634991, ""macro avg"": {""precision"": 0.9430759756694382, ""recall"": 0.9515981286773805, ""f1-score"": 0.9469069594873804, ""support"": 5167}, ""weighted avg"": {""precision"": 0.9509293745486598, ""recall"": 0.9496806657634991, ""f1-score"": 0.9499202237992013, ""support"": 5167}}",0.9469069594873804,0.9515981286773805,0.30858956000884064,0.30580977170029655
0,100000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",26.685166398994625,25.641892578125,839,100000,5,5170,"{""artifact"": {""precision"": 0.9763048350944604, ""recall"": 0.9410493827160494, ""f1-score"": 0.9583529781549583, ""support"": 3240}, ""text"": {""precision"": 0.9066927210552027, ""recall"": 0.9616580310880829, ""f1-score"": 0.9333668594417902, ""support"": 1930}, ""accuracy"": 0.9487427466150871, ""macro avg"": {""precision"": 0.9414987780748316, ""recall"": 0.9513537069020661, ""f1-score"": 0.9458599187983743, ""support"": 5170}, ""weighted avg"": {""precision"": 0.9503181078032095, ""recall"": 0.9487427466150871, ""f1-score"": 0.9490254715560388, ""support"": 5170}}",0.9458599187983743,0.9513537069020662,0.3066633570124395,0.3064659700001357,5167,"{""artifact"": {""precision"": 0.9749919846104521, ""recall"": 0.9429457364341085, ""f1-score"": 0.9587011349306431, ""support"": 3225}, ""text"": {""precision"": 0.91015625, ""recall"": 0.9598352214212152, ""f1-score"": 0.9343358395989976, ""support"": 1942}, ""accuracy"": 0.9492935939616799, ""macro avg"": {""precision"": 0.942574117305226, ""recall"": 0.9513904789276619, ""f1-score"": 0.9465184872648204, ""support"": 5167}, ""weighted avg"": {""precision"": 0.9506236864464308, ""recall"": 0.9492935939616799, ""f1-score"": 0.9495435186089757, ""support"": 5167}}",0.9465184872648204,0.9513904789276618,0.3085842500149738,0.30845704789971934
0,100000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",25.75169959300547,25.613654296875,921,100000,6,5170,"{""artifact"": {""precision"": 0.975383631713555, ""recall"": 0.9416666666666667, ""f1-score"": 0.9582286432160805, ""support"": 3240}, ""text"": {""precision"": 0.9074436826640548, ""recall"": 0.9601036269430052, ""f1-score"": 0.933031218529708, ""support"": 1930}, ""accuracy"": 0.9485493230174081, ""macro avg"": {""precision"": 0.941413657188805, ""recall"": 0.9508851468048359, ""f1-score"": 0.9456299308728943, ""support"": 5170}, ""weighted avg"": {""precision"": 0.9500211362269911, ""recall"": 0.9485493230174081, ""f1-score"": 0.9488222545033728, ""support"": 5170}}",0.9456299308728943,0.9508851468048359,0.3048548629740253,0.31006096240016634,5167,"{""artifact"": {""precision"": 0.9747119078104993, ""recall"": 0.9441860465116279, ""f1-score"": 0.9592061742006616, ""support"": 3225}, ""text"": {""precision"": 0.9118942731277533, ""recall"": 0.9593202883625128, ""f1-score"": 0.9350062735257214, ""support"": 1942}, ""accuracy"": 0.9498742016644087, ""macro avg"": {""precision"": 0.9433030904691263, ""recall"": 0.9517531674370703, ""f1-score"": 0.9471062238631915, ""support"": 5167}, ""weighted avg"": {""precision"": 0.9511021058840636, ""recall"": 0.9498742016644087, ""f1-score"": 0.9501107209181507, ""support"": 5167}}",0.9471062238631915,0.9517531674370704,0.30464792498969473,0.30446219129953533
0,100000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",29.53687094800989,25.4528740234375,568,100000,7,5170,"{""artifact"": {""precision"": 0.9776856869620657, ""recall"": 0.946604938271605, ""f1-score"": 0.9618943076681825, ""support"": 3240}, ""text"": {""precision"": 0.9149040826364978, ""recall"": 0.9637305699481865, ""f1-score"": 0.938682816048448, ""support"": 1930}, ""accuracy"": 0.9529980657640232, ""macro avg"": {""precision"": 0.9462948847992818, ""recall"": 0.9551677541098957, ""f1-score"": 0.9502885618583152, ""support"": 5170}, ""weighted avg"": {""precision"": 0.9542488404730239, ""recall"": 0.9529980657640232, ""f1-score"": 0.9532292827501773, ""support"": 5170}}",0.9502885618583152,0.9551677541098956,0.3050778809993062,0.30560009529872334,5167,"{""artifact"": {""precision"": 0.976061283115225, ""recall"": 0.9482170542635658, ""f1-score"": 0.9619377162629758, ""support"": 3225}, ""text"": {""precision"": 0.9178957718780728, ""recall"": 0.9613800205973223, ""f1-score"": 0.9391348088531187, ""support"": 1942}, ""accuracy"": 0.9531643119798723, ""macro avg"": {""precision"": 0.9469785274966489, ""recall"": 0.9547985374304441, ""f1-score"": 0.9505362625580472, ""support"": 5167}, ""weighted avg"": {""precision"": 0.9541999665248341, ""recall"": 0.9531643119798723, ""f1-score"": 0.9533673183164029, ""support"": 5167}}",0.9505362625580472,0.954798537430444,0.306380405992968,0.3055388533975929
0,100000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",26.830202162003843,25.4804931640625,906,100000,8,5170,"{""artifact"": {""precision"": 0.9748006379585327, ""recall"": 0.9432098765432099, ""f1-score"": 0.9587450980392157, ""support"": 3240}, ""text"": {""precision"": 0.9095823095823096, ""recall"": 0.9590673575129534, ""f1-score"": 0.9336696090794451, ""support"": 1930}, ""accuracy"": 0.9491295938104449, ""macro avg"": {""precision"": 0.9421914737704211, ""recall"": 0.9511386170280816, ""f1-score"": 0.9462073535593304, ""support"": 5170}, ""weighted avg"": {""precision"": 0.9504541439999039, ""recall"": 0.9491295938104449, ""f1-score"": 0.949384228853073, ""support"": 5170}}",0.9462073535593304,0.9511386170280817,0.3086551839951426,0.3064864944986766,5167,"{""artifact"": {""precision"": 0.9757266049185563, ""recall"": 0.9472868217054263, ""f1-score"": 0.9612964128382631, ""support"": 3225}, ""text"": {""precision"": 0.9165029469548134, ""recall"": 0.96086508753862, ""f1-score"": 0.9381598793363499, ""support"": 1942}, ""accuracy"": 0.9523901683762338, ""macro avg"": {""precision"": 0.9461147759366848, ""recall"": 0.9540759546220232, ""f1-score"": 0.9497281460873065, ""support"": 5167}, ""weighted avg"": {""precision"": 0.9534675873521563, ""recall"": 0.9523901683762338, ""f1-score"": 0.9526006226194291, ""support"": 5167}}",0.9497281460873065,0.9540759546220231,0.31136633999994956,0.30744509719952473
0,100000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",25.87878958400688,25.50094140625,747,100000,9,5170,"{""artifact"": {""precision"": 0.9745141764893278, ""recall"": 0.9441358024691358, ""f1-score"": 0.9590844960025082, ""support"": 3240}, ""text"": {""precision"": 0.9108813392417529, ""recall"": 0.9585492227979274, ""f1-score"": 0.9341075485988387, ""support"": 1930}, ""accuracy"": 0.9495164410058027, ""macro avg"": {""precision"": 0.9426977578655403, ""recall"": 0.9513425126335315, ""f1-score"": 0.9465960223006735, ""support"": 5170}, ""weighted avg"": {""precision"": 0.950759558329208, ""recall"": 0.9495164410058027, ""f1-score"": 0.9497604131226085, ""support"": 5170}}",0.9465960223006735,0.9513425126335315,0.305345202999888,0.30614814260043205,5167,"{""artifact"": {""precision"": 0.9741626794258373, ""recall"": 0.9469767441860465, ""f1-score"": 0.960377358490566, ""support"": 3225}, ""text"": {""precision"": 0.9158464566929134, ""recall"": 0.9582904222451082, ""f1-score"": 0.9365878208354305, ""support"": 1942}, ""accuracy"": 0.951228952970776, ""macro avg"": {""precision"": 0.9450045680593754, ""recall"": 0.9526335832155773, ""f1-score"": 0.9484825896629983, ""support"": 5167}, ""weighted avg"": {""precision"": 0.9522447184141597, ""recall"": 0.951228952970776, ""f1-score"": 0.9514361388028801, ""support"": 5167}}",0.9484825896629983,0.9526335832155773,0.30335087099228986,0.304578112802119
0,200000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",63.149637391994474,42.5100322265625,755,200000,0,5170,"{""artifact"": {""precision"": 0.970886075949367, ""recall"": 0.9469135802469136, ""f1-score"": 0.9587500000000001, ""support"": 3240}, ""text"": {""precision"": 0.9144278606965174, ""recall"": 0.9523316062176166, ""f1-score"": 0.932994923857868, ""support"": 1930}, ""accuracy"": 0.948936170212766, ""macro avg"": {""precision"": 0.9426569683229422, ""recall"": 0.949622593232265, ""f1-score"": 0.945872461928934, ""support"": 5170}, ""weighted avg"": {""precision"": 0.9498097983017849, ""recall"": 0.948936170212766, ""f1-score"": 0.9491354357922023, ""support"": 5170}}",0.945872461928934,0.949622593232265,0.31050730901188217,0.3117308234999655,5167,"{""artifact"": {""precision"": 0.9721166032953105, ""recall"": 0.9513178294573643, ""f1-score"": 0.9616047641435511, ""support"": 3225}, ""text"": {""precision"": 0.921929388363998, ""recall"": 0.9546858908341915, ""f1-score"": 0.9380217556286364, ""support"": 1942}, ""accuracy"": 0.9525837042771435, ""macro avg"": {""precision"": 0.9470229958296542, ""recall"": 0.9530018601457779, ""f1-score"": 0.9498132598860938, ""support"": 5167}, ""weighted avg"": {""precision"": 0.9532539031991988, ""recall"": 0.9525837042771435, ""f1-score"": 0.9527411677557122, ""support"": 5167}}",0.9498132598860938,0.9530018601457779,0.3131247599958442,0.31218847119889687
0,200000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",93.50260412099306,42.0495947265625,739,200000,1,5170,"{""artifact"": {""precision"": 0.9741709183673469, ""recall"": 0.9429012345679012, ""f1-score"": 0.9582810539523212, ""support"": 3240}, ""text"": {""precision"": 0.9090462143559489, ""recall"": 0.9580310880829016, ""f1-score"": 0.9328960645812312, ""support"": 1930}, ""accuracy"": 0.9485493230174081, ""macro avg"": {""precision"": 0.9416085663616479, ""recall"": 0.9504661613254014, ""f1-score"": 0.9455885592667762, ""support"": 5170}, ""weighted avg"": {""precision"": 0.9498593750903647, ""recall"": 0.9485493230174081, ""f1-score"": 0.9488046459279106, ""support"": 5170}}",0.9455885592667762,0.9504661613254014,0.33981155199580826,0.3183738959982293,5167,"{""artifact"": {""precision"": 0.9754150702426565, ""recall"": 0.9472868217054263, ""f1-score"": 0.9611451942740286, ""support"": 3225}, ""text"": {""precision"": 0.9164619164619164, ""recall"": 0.9603501544799176, ""f1-score"": 0.93789288408348, ""support"": 1942}, ""accuracy"": 0.9521966324753242, ""macro avg"": {""precision"": 0.9459384933522865, ""recall"": 0.9538184880926719, ""f1-score"": 0.9495190391787542, ""support"": 5167}, ""weighted avg"": {""precision"": 0.9532577207860671, ""recall"": 0.9521966324753242, ""f1-score"": 0.9524058897665687, ""support"": 5167}}",0.9495190391787542,0.953818488092672,0.3116266890137922,0.3106914693984436
0,200000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",58.86270977498498,42.6522158203125,852,200000,2,5170,"{""artifact"": {""precision"": 0.9736424261670371, ""recall"": 0.9462962962962963, ""f1-score"": 0.9597746126154328, ""support"": 3240}, ""text"": {""precision"": 0.9139040079168729, ""recall"": 0.9569948186528497, ""f1-score"": 0.9349531764110353, ""support"": 1930}, ""accuracy"": 0.9502901353965184, ""macro avg"": {""precision"": 0.943773217041955, ""recall"": 0.951645557474573, ""f1-score"": 0.9473638945132341, ""support"": 5170}, ""weighted avg"": {""precision"": 0.9513416239962794, ""recall"": 0.9502901353965184, ""f1-score"": 0.9505085832393231, ""support"": 5170}}",0.9473638945132341,0.9516455574745731,0.3122987499809824,0.3148781088006217,5167,"{""artifact"": {""precision"": 0.9726550079491256, ""recall"": 0.9485271317829458, ""f1-score"": 0.9604395604395605, ""support"": 3225}, ""text"": {""precision"": 0.9179030662710188, ""recall"": 0.9557157569515963, ""f1-score"": 0.9364278506559032, ""support"": 1942}, ""accuracy"": 0.951228952970776, ""macro avg"": {""precision"": 0.9452790371100722, ""recall"": 0.952121444367271, ""f1-score"": 0.9484337055477319, ""support"": 5167}, ""weighted avg"": {""precision"": 0.952076670279514, ""recall"": 0.951228952970776, ""f1-score"": 0.9514148380861905, ""support"": 5167}}",0.9484337055477319,0.952121444367271,0.3130258449818939,0.3108277891005855
0,200000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",61.36098456001491,42.377396484375,847,200000,3,5170,"{""artifact"": {""precision"": 0.9767219387755102, ""recall"": 0.9453703703703704, ""f1-score"": 0.9607904642409034, ""support"": 3240}, ""text"": {""precision"": 0.9129793510324484, ""recall"": 0.9621761658031088, ""f1-score"": 0.9369323915237134, ""support"": 1930}, ""accuracy"": 0.9516441005802708, ""macro avg"": {""precision"": 0.9448506449039793, ""recall"": 0.9537732680867397, ""f1-score"": 0.9488614278823084, ""support"": 5170}, ""weighted avg"": {""precision"": 0.95292634992752, ""recall"": 0.9516441005802708, ""f1-score"": 0.9518840657217204, ""support"": 5170}}",0.9488614278823084,0.9537732680867397,0.3101732020149939,0.3140679166011978,5167,"{""artifact"": {""precision"": 0.9766922094508301, ""recall"": 0.9485271317829458, ""f1-score"": 0.962403649520214, ""support"": 3225}, ""text"": {""precision"": 0.9184275184275185, ""recall"": 0.962409886714727, ""f1-score"": 0.9399044505908977, ""support"": 1942}, ""accuracy"": 0.9537449196826011, ""macro avg"": {""precision"": 0.9475598639391742, ""recall"": 0.9554685092488364, ""f1-score"": 0.9511540500555558, ""support"": 5167}, ""weighted avg"": {""precision"": 0.9547936164631639, ""recall"": 0.9537449196826011, ""f1-score"": 0.9539473994097568, ""support"": 5167}}",0.9511540500555558,0.9554685092488364,0.3113985319796484,0.3102852943004109
