,train_samples,params,perf_train_runtime,model_size,seed,train_frac,index,man_validation_samples_python_researcher_1,classification_report_python_researcher_1,macro_f1_python_researcher_1,roc-auc_python_researcher_1,perf_predict_runtime_python_researcher_1,timeit_runtime_python_researcher_1,man_validation_samples_python_researcher_2,classification_report_python_researcher_2,macro_f1_python_researcher_2,roc-auc_python_researcher_2,perf_predict_runtime_python_researcher_2,timeit_runtime_python_researcher_2
0,400000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",202.63508516101865,56.9417412109375,324,400000,4,10901,"{""artifact"": {""precision"": 0.9889129259058951, ""recall"": 0.876768161112443, ""f1-score"": 0.9294700724361418, ""support"": 8342}, ""text"": {""precision"": 0.7067047075606276, ""recall"": 0.9679562329034779, ""f1-score"": 0.816952506596306, ""support"": 2559}, ""accuracy"": 0.8981744794055592, ""macro avg"": {""precision"": 0.8478088167332614, ""recall"": 0.9223621970079605, ""f1-score"": 0.8732112895162238, ""support"": 10901}, ""weighted avg"": {""precision"": 0.9226647990601434, ""recall"": 0.8981744794055592, ""f1-score"": 0.9030566744924541, ""support"": 10901}}",0.8732112895162238,0.9223621970079605,0.6666803510161117,0.6778227093978785,10983,"{""artifact"": {""precision"": 0.9854278074866311, ""recall"": 0.8746885012459951, ""f1-score"": 0.9267618029798202, ""support"": 8427}, ""text"": {""precision"": 0.6985441050528118, ""recall"": 0.9573552425665102, ""f1-score"": 0.807724046872421, ""support"": 2556}, ""accuracy"": 0.8939269780569972, ""macro avg"": {""precision"": 0.8419859562697214, ""recall"": 0.9160218719062526, ""f1-score"": 0.8672429249261207, ""support"": 10983}, ""weighted avg"": {""precision"": 0.9186632856418853, ""recall"": 0.8939269780569972, ""f1-score"": 0.8990589435961808, ""support"": 10983}}",0.8672429249261207,0.9160218719062526,0.6714689060172532,0.6708198519016151
0,400000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",212.8452406450233,56.8818037109375,979,400000,5,10901,"{""artifact"": {""precision"": 0.9887868143744933, ""recall"": 0.8773675377607288, ""f1-score"": 0.9297510162601625, ""support"": 8342}, ""text"": {""precision"": 0.7076307516433267, ""recall"": 0.9675654552559594, ""f1-score"": 0.8174314955430836, ""support"": 2559}, ""accuracy"": 0.8985414182185121, ""macro avg"": {""precision"": 0.84820878300891, ""recall"": 0.9224664965083441, ""f1-score"": 0.873591255901623, ""support"": 10901}, ""weighted avg"": {""precision"": 0.9227856801180898, ""recall"": 0.8985414182185121, ""f1-score"": 0.9033841092319078, ""support"": 10901}}",0.873591255901623,0.9224664965083441,0.6650564240117092,0.6629995115014026,10983,"{""artifact"": {""precision"": 0.985172321667112, ""recall"": 0.8751631660140026, ""f1-score"": 0.9269151008609313, ""support"": 8427}, ""text"": {""precision"": 0.6991707177580784, ""recall"": 0.9565727699530516, ""f1-score"": 0.8078638691557906, ""support"": 2556}, ""accuracy"": 0.894109077665483, ""macro avg"": {""precision"": 0.8421715197125952, ""recall"": 0.9158679679835271, ""f1-score"": 0.867389485008361, ""support"": 10983}, ""weighted avg"": {""precision"": 0.9186130847016664, ""recall"": 0.894109077665483, ""f1-score"": 0.8992091053917208, ""support"": 10983}}",0.867389485008361,0.915867967983527,0.665051924996078,0.6654579733003629
0,400000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",202.03773841098882,57.0796865234375,547,400000,6,10901,"{""artifact"": {""precision"": 0.9901709977110542, ""recall"": 0.8815631742987293, ""f1-score"": 0.9327160885281248, ""support"": 8342}, ""text"": {""precision"": 0.715601611974669, ""recall"": 0.971473231731145, ""f1-score"": 0.824133930051384, ""support"": 2559}, ""accuracy"": 0.9026694798642326, ""macro avg"": {""precision"": 0.8528863048428617, ""recall"": 0.9265182030149371, ""f1-score"": 0.8784250092897544, ""support"": 10901}, ""weighted avg"": {""precision"": 0.9257160799879636, ""recall"": 0.9026694798642326, ""f1-score"": 0.9072265239430426, ""support"": 10901}}",0.8784250092897544,0.9265182030149371,0.6646434889989905,0.6634336671006167,10983,"{""artifact"": {""precision"": 0.9865512649800267, ""recall"": 0.8791978165420672, ""f1-score"": 0.9297860325029805, ""support"": 8427}, ""text"": {""precision"": 0.706881658508494, ""recall"": 0.9604851330203443, ""f1-score"": 0.8143970807762482, ""support"": 2556}, ""accuracy"": 0.8981152690521715, ""macro avg"": {""precision"": 0.8467164617442604, ""recall"": 0.9198414747812058, ""f1-score"": 0.8720915566396144, ""support"": 10983}, ""weighted avg"": {""precision"": 0.9214656313515793, ""recall"": 0.8981152690521715, ""f1-score"": 0.9029323349145687, ""support"": 10983}}",0.8720915566396144,0.9198414747812057,0.6662216600088868,0.6639667012001155
0,400000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",205.51979441699223,56.765404296875,680,400000,7,10901,"{""artifact"": {""precision"": 0.9878983461073013, ""recall"": 0.8807240469911293, ""f1-score"": 0.9312377210216111, ""support"": 8342}, ""text"": {""precision"": 0.7127598152424942, ""recall"": 0.9648300117233294, ""f1-score"": 0.8198572140129503, ""support"": 2559}, ""accuracy"": 0.900467846986515, ""macro avg"": {""precision"": 0.8503290806748978, ""recall"": 0.9227770293572293, ""f1-score"": 0.8755474675172807, ""support"": 10901}, ""weighted avg"": {""precision"": 0.9233098220743647, ""recall"": 0.900467846986515, ""f1-score"": 0.9050912466215412, ""support"": 10901}}",0.8755474675172807,0.9227770293572294,0.6736638139991555,0.6751704488997348,10983,"{""artifact"": {""precision"": 0.9843126827971285, ""recall"": 0.8786044855820577, ""f1-score"": 0.9284594645432316, ""support"": 8427}, ""text"": {""precision"": 0.7044206876625253, ""recall"": 0.9538341158059468, ""f1-score"": 0.8103706165863387, ""support"": 2556}, ""accuracy"": 0.8961121733588273, ""macro avg"": {""precision"": 0.8443666852298268, ""recall"": 0.9162193006940023, ""f1-score"": 0.8694150405647851, ""support"": 10983}, ""weighted avg"": {""precision"": 0.9191752941452077, ""recall"": 0.8961121733588273, ""f1-score"": 0.9009774381954379, ""support"": 10983}}",0.8694150405647851,0.9162193006940021,0.6712009730108548,0.6714826454990543
0,400000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",205.2368372209894,56.8316943359375,924,400000,8,10901,"{""artifact"": {""precision"": 0.9881113212645231, ""recall"": 0.876768161112443, ""f1-score"": 0.9291158536585366, ""support"": 8342}, ""text"": {""precision"": 0.7062017719348386, ""recall"": 0.9656115670183666, ""f1-score"": 0.8157807857378673, ""support"": 2559}, ""accuracy"": 0.8976240711861297, ""macro avg"": {""precision"": 0.8471565465996809, ""recall"": 0.9211898640654048, ""f1-score"": 0.8724483196982019, ""support"": 10901}, ""weighted avg"": {""precision"": 0.9219333067030459, ""recall"": 0.8976240711861297, ""f1-score"": 0.9025105478325579, ""support"": 10901}}",0.8724483196982019,0.9211898640654047,0.6620605129864998,0.6659455952001736,10983,"{""artifact"": {""precision"": 0.9850387389794283, ""recall"": 0.8750444998220007, ""f1-score"": 0.9267894174574247, ""support"": 8427}, ""text"": {""precision"": 0.6988847583643123, ""recall"": 0.9561815336463224, ""f1-score"": 0.8075334544853793, ""support"": 2556}, ""accuracy"": 0.8939269780569972, ""macro avg"": {""precision"": 0.8419617486718702, ""recall"": 0.9156130167341616, ""f1-score"": 0.8671614359714019, ""support"": 10983}, ""weighted avg"": {""precision"": 0.9184440404041541, ""recall"": 0.8939269780569972, ""f1-score"": 0.8990357762522395, ""support"": 10983}}",0.8671614359714019,0.9156130167341616,0.672296718985308,0.6696213971998077
0,400000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",203.2523760809854,56.7391015625,592,400000,9,10901,"{""artifact"": {""precision"": 0.9890776699029126, ""recall"": 0.8792855430352433, ""f1-score"": 0.9309557050387104, ""support"": 8342}, ""text"": {""precision"": 0.7110473457675753, ""recall"": 0.9683470105509965, ""f1-score"": 0.8199867637326274, ""support"": 2559}, ""accuracy"": 0.9001926428768003, ""macro avg"": {""precision"": 0.850062507835244, ""recall"": 0.92381627679312, ""f1-score"": 0.8754712343856689, ""support"": 10901}, ""weighted avg"": {""precision"": 0.9238102999861777, ""recall"": 0.9001926428768003, ""f1-score"": 0.9049058453192107, ""support"": 10901}}",0.8754712343856689,0.9238162767931198,0.6958115599991288,0.6915721847006353,10983,"{""artifact"": {""precision"": 0.9854647286304841, ""recall"": 0.8769431588940311, ""f1-score"": 0.9280421951525807, ""support"": 8427}, ""text"": {""precision"": 0.702353616532721, ""recall"": 0.9573552425665102, ""f1-score"": 0.8102649006622517, ""support"": 2556}, ""accuracy"": 0.8956569243376127, ""macro avg"": {""precision"": 0.8439091725816026, ""recall"": 0.9171492007302706, ""f1-score"": 0.8691535479074162, ""support"": 10983}, ""weighted avg"": {""precision"": 0.9195781764569539, ""recall"": 0.8956569243376127, ""f1-score"": 0.9006326745555414, ""support"": 10983}}",0.8691535479074162,0.9171492007302706,0.6821363310154993,0.6851399158011191
0,800000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",453.230364344985,91.87660546875,303,800000,0,10901,"{""artifact"": {""precision"": 0.9889532534015897, ""recall"": 0.8800047950131863, ""f1-score"": 0.931303520456708, ""support"": 8342}, ""text"": {""precision"": 0.7121909143185738, ""recall"": 0.9679562329034779, ""f1-score"": 0.8206062613881066, ""support"": 2559}, ""accuracy"": 0.9006513163929915, ""macro avg"": {""precision"": 0.8505720838600818, ""recall"": 0.9239805139583321, ""f1-score"": 0.8759548909224073, ""support"": 10901}, ""weighted avg"": {""precision"": 0.9239835418417843, ""recall"": 0.9006513163929915, ""f1-score"": 0.9053174378994607, ""support"": 10901}}",0.8759548909224073,0.9239805139583321,0.6719675709900912,0.6716694789996837,10983,"{""artifact"": {""precision"": 0.9856115107913669, ""recall"": 0.8778924884300463, ""f1-score"": 0.9286386744492563, ""support"": 8427}, ""text"": {""precision"": 0.7040552200172563, ""recall"": 0.9577464788732394, ""f1-score"": 0.8115365489806067, ""support"": 2556}, ""accuracy"": 0.8964763725757989, ""macro avg"": {""precision"": 0.8448333654043116, ""recall"": 0.9178194836516429, ""f1-score"": 0.8700876117149314, ""support"": 10983}, ""weighted avg"": {""precision"": 0.9200868017666352, ""recall"": 0.8964763725757989, ""f1-score"": 0.9013862814147603, ""support"": 10983}}",0.8700876117149314,0.9178194836516429,0.6716048899979796,0.6714488039986464
0,800000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",428.24383493099594,91.2940166015625,288,800000,1,10901,"{""artifact"": {""precision"": 0.9889428263214671, ""recall"": 0.8791656677055862, ""f1-score"": 0.9308287853788553, ""support"": 8342}, ""text"": {""precision"": 0.7107604017216643, ""recall"": 0.9679562329034779, ""f1-score"": 0.8196558570483125, ""support"": 2559}, ""accuracy"": 0.9000091734703238, ""macro avg"": {""precision"": 0.8498516140215657, ""recall"": 0.9235609503045321, ""f1-score"": 0.8752423212135838, ""support"": 10901}, ""weighted avg"": {""precision"": 0.9236397509567396, ""recall"": 0.9000091734703238, ""f1-score"": 0.9047310398878122, ""support"": 10901}}",0.8752423212135838,0.923560950304532,0.6747697989922017,0.6706137552013388,10983,"{""artifact"": {""precision"": 0.9853333333333333, ""recall"": 0.8769431588940311, ""f1-score"": 0.927983926665411, ""support"": 8427}, ""text"": {""precision"": 0.7022681596325007, ""recall"": 0.956964006259781, ""f1-score"": 0.8100678920351051, ""support"": 2556}, ""accuracy"": 0.8955658745333698, ""macro avg"": {""precision"": 0.8438007464829169, ""recall"": 0.916953582576906, ""f1-score"": 0.869025909350258, ""support"": 10983}, ""weighted avg"": {""precision"": 0.9194574720951172, ""recall"": 0.8955658745333698, ""f1-score"": 0.9005421180052032, ""support"": 10983}}",0.869025909350258,0.916953582576906,0.6743355439975858,0.673395802199957
0,800000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",446.30526695700246,91.3361455078125,713,800000,2,10901,"{""artifact"": {""precision"": 0.9894708423326134, ""recall"": 0.8786861663869575, ""f1-score"": 0.9307936507936508, ""support"": 8342}, ""text"": {""precision"": 0.7102776982536502, ""recall"": 0.9695193434935522, ""f1-score"": 0.8198942498347653, ""support"": 2559}, ""accuracy"": 0.9000091734703238, ""macro avg"": {""precision"": 0.8498742702931318, ""recall"": 0.9241027549402548, ""f1-score"": 0.8753439503142081, ""support"": 10901}, ""weighted avg"": {""precision"": 0.9239305014741539, ""recall"": 0.9000091734703238, ""f1-score"": 0.9047601156084579, ""support"": 10901}}",0.8753439503142081,0.924102754940255,0.6727340200159233,0.6723152526014019,10983,"{""artifact"": {""precision"": 0.9857180993059264, ""recall"": 0.8763498279340216, ""f1-score"": 0.9278220993781016, ""support"": 8427}, ""text"": {""precision"": 0.7015181896304784, ""recall"": 0.9581377151799687, ""f1-score"": 0.8099884240119068, ""support"": 2556}, ""accuracy"": 0.8953837749248839, ""macro avg"": {""precision"": 0.8436181444682024, ""recall"": 0.9172437715569952, ""f1-score"": 0.8689052616950041, ""support"": 10983}, ""weighted avg"": {""precision"": 0.9195781585674719, ""recall"": 0.8953837749248839, ""f1-score"": 0.900399457637594, ""support"": 10983}}",0.8689052616950041,0.9172437715569952,0.6769531049940269,0.6742116359004285
0,800000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",445.3653923170059,91.3014306640625,676,800000,3,10901,"{""artifact"": {""precision"": 0.9894101876675603, ""recall"": 0.8847998081994726, ""f1-score"": 0.9341855461334008, ""support"": 8342}, ""text"": {""precision"": 0.7207207207207207, ""recall"": 0.9691285658460336, ""f1-score"": 0.8266666666666667, ""support"": 2559}, ""accuracy"": 0.9045959086322356, ""macro avg"": {""precision"": 0.8550654541941405, ""recall"": 0.9269641870227531, ""f1-score"": 0.8804261064000337, ""support"": 10901}, ""weighted avg"": {""precision"": 0.9263355756212377, ""recall"": 0.9045959086322356, ""f1-score"": 0.9089455853449069, ""support"": 10901}}",0.8804261064000337,0.9269641870227531,0.6772406650125049,0.6753907071979484,10983,"{""artifact"": {""precision"": 0.9855514316012726, ""recall"": 0.8822831375341166, ""f1-score"": 0.9310625508734581, ""support"": 8427}, ""text"": {""precision"": 0.7115440535039256, ""recall"": 0.9573552425665102, ""f1-score"": 0.816346955796497, ""support"": 2556}, ""accuracy"": 0.8997541655285441, ""macro avg"": {""precision"": 0.8485477425525991, ""recall"": 0.9198191900503134, ""f1-score"": 0.8737047533349775, ""support"": 10983}, ""weighted avg"": {""precision"": 0.9217835304434087, ""recall"": 0.8997541655285441, ""f1-score"": 0.9043655590664188, ""support"": 10983}}",0.8737047533349775,0.9198191900503133,0.6720194989757147,0.6684195872017881
0,800000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",452.89128443502705,91.727982421875,581,800000,4,10901,"{""artifact"": {""precision"": 0.9898908208653457, ""recall"": 0.8803644210021577, ""f1-score"": 0.9319205634160269, ""support"": 8342}, ""text"": {""precision"": 0.7133831131533601, ""recall"": 0.9706916764361079, ""f1-score"": 0.8223804005959279, ""support"": 2559}, ""accuracy"": 0.9015686634253738, ""macro avg"": {""precision"": 0.8516369670093529, ""recall"": 0.9255280487191329, ""f1-score"": 0.8771504820059774, ""support"": 10901}, ""weighted avg"": {""precision"": 0.9249808837921442, ""recall"": 0.9015686634253738, ""f1-score"": 0.9062061081681934, ""support"": 10901}}",0.8771504820059774,0.9255280487191329,0.676351166999666,0.6767962534999242,10983,"{""artifact"": {""precision"": 0.9856057576969213, ""recall"": 0.8775364898540405, ""f1-score"": 0.9284369114877589, ""support"": 8427}, ""text"": {""precision"": 0.7034482758620689, ""recall"": 0.9577464788732394, ""f1-score"": 0.8111332007952285, ""support"": 2556}, ""accuracy"": 0.8962032231630702, ""macro avg"": {""precision"": 0.8445270167794952, ""recall"": 0.91764148436364, ""f1-score"": 0.8697850561414937, ""support"": 10983}, ""weighted avg"": {""precision"": 0.9199411375048169, ""recall"": 0.8962032231630702, ""f1-score"": 0.9011376048748018, ""support"": 10983}}",0.8697850561414937,0.91764148436364,0.6717773549898993,0.674128761398606
0,800000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",441.63911777100293,91.437427734375,238,800000,5,10901,"{""artifact"": {""precision"": 0.9891216760676873, ""recall"": 0.882881802924958, ""f1-score"": 0.9329870787940207, ""support"": 8342}, ""text"": {""precision"": 0.7172214182344429, ""recall"": 0.9683470105509965, ""f1-score"": 0.8240771533089457, ""support"": 2559}, ""accuracy"": 0.9029446839739473, ""macro avg"": {""precision"": 0.853171547151065, ""recall"": 0.9256144067379772, ""f1-score"": 0.8785321160514832, ""support"": 10901}, ""weighted avg"": {""precision"": 0.9252933337325554, ""recall"": 0.9029446839739473, ""f1-score"": 0.9074205711968912, ""support"": 10901}}",0.8785321160514832,0.9256144067379773,0.6676219579821918,0.6713475539989304,10983,"{""artifact"": {""precision"": 0.9855245683930943, ""recall"": 0.8806218108460899, ""f1-score"": 0.9301247101585511, ""support"": 8427}, ""text"": {""precision"": 0.7086591369823342, ""recall"": 0.9573552425665102, ""f1-score"": 0.8144449991679148, ""support"": 2556}, ""accuracy"": 0.8984794682691433, ""macro avg"": {""precision"": 0.8470918526877143, ""recall"": 0.9189885267063, ""f1-score"": 0.8722848546632329, ""support"": 10983}, ""weighted avg"": {""precision"": 0.9210915316375718, ""recall"": 0.8984794682691433, ""f1-score"": 0.9032033461148412, ""support"": 10983}}",0.8722848546632329,0.9189885267063,0.670937518007122,0.6712261000997387
0,800000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",432.3246280249732,91.282486328125,486,800000,6,10901,"{""artifact"": {""precision"": 0.988829071332436, ""recall"": 0.8807240469911293, ""f1-score"": 0.9316510271366979, ""support"": 8342}, ""text"": {""precision"": 0.7133390953615673, ""recall"": 0.9675654552559594, ""f1-score"": 0.8212271973466003, ""support"": 2559}, ""accuracy"": 0.9011099899091827, ""macro avg"": {""precision"": 0.8510840833470017, ""recall"": 0.9241447511235443, ""f1-score"": 0.876439112241649, ""support"": 10901}, ""weighted avg"": {""precision"": 0.9241580458751886, ""recall"": 0.9011099899091827, ""f1-score"": 0.9057291318580208, ""support"": 10901}}",0.876439112241649,0.9241447511235443,0.671514952002326,0.6768386770010693,10983,"{""artifact"": {""precision"": 0.985493745009316, ""recall"": 0.8787231517740596, ""f1-score"": 0.9290508751019385, ""support"": 8427}, ""text"": {""precision"": 0.7053906024791006, ""recall"": 0.9573552425665102, ""f1-score"": 0.8122821576763485, ""support"": 2556}, ""accuracy"": 0.8970226714012565, ""macro avg"": {""precision"": 0.8454421737442083, ""recall"": 0.9180391971702848, ""f1-score"": 0.8706665163891435, ""support"": 10983}, ""weighted avg"": {""precision"": 0.9203072174387769, ""recall"": 0.8970226714012565, ""f1-score"": 0.9018760738873516, ""support"": 10983}}",0.8706665163891435,0.9180391971702848,0.6855340259789955,0.6735575586993946
0,800000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",437.5935220690153,91.5552900390625,599,800000,7,10901,"{""artifact"": {""precision"": 0.98893984353925, ""recall"": 0.8789259170462719, ""f1-score"": 0.9306930693069307, ""support"": 8342}, ""text"": {""precision"": 0.7103527387439059, ""recall"": 0.9679562329034779, ""f1-score"": 0.8193847171683758, ""support"": 2559}, ""accuracy"": 0.8998257040638473, ""macro avg"": {""precision"": 0.849646291141578, ""recall"": 0.9234410749748749, ""f1-score"": 0.8750388932376533, ""support"": 10901}, ""weighted avg"": {""precision"": 0.9235417698605705, ""recall"": 0.8998257040638473, ""f1-score"": 0.9045635331980818, ""support"": 10901}}",0.8750388932376533,0.9234410749748749,0.6694908940116875,0.6720499629998813,10983,"{""artifact"": {""precision"": 0.9855961589757268, ""recall"": 0.8769431588940311, ""f1-score"": 0.9281004709576137, ""support"": 8427}, ""text"": {""precision"": 0.7024390243902439, ""recall"": 0.9577464788732394, ""f1-score"": 0.8104618440655521, ""support"": 2556}, ""accuracy"": 0.8957479741418556, ""macro avg"": {""precision"": 0.8440175916829853, ""recall"": 0.9173448188836353, ""f1-score"": 0.8692811575115829, ""support"": 10983}, ""weighted avg"": {""precision"": 0.9196988962969967, ""recall"": 0.8957479741418556, ""f1-score"": 0.9007232215415972, ""support"": 10983}}",0.8692811575115829,0.9173448188836353,0.6662270910164807,0.6723450607008999
0,800000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",429.00848568501533,91.08078125,504,800000,8,10901,"{""artifact"": {""precision"": 0.9885783391561408, ""recall"": 0.8819228002877008, ""f1-score"": 0.9322098327420172, ""support"": 8342}, ""text"": {""precision"": 0.7152356172304134, ""recall"": 0.9667838999609223, ""f1-score"": 0.8222000664672648, ""support"": 2559}, ""accuracy"": 0.9018438675350885, ""macro avg"": {""precision"": 0.8519069781932771, ""recall"": 0.9243533501243115, ""f1-score"": 0.877204949604641, ""support"": 10901}, ""weighted avg"": {""precision"": 0.9244113796654576, ""recall"": 0.9018438675350885, ""f1-score"": 0.9063851385032233, ""support"": 10901}}",0.877204949604641,0.9243533501243114,0.6662252270034514,0.6735691243986366,10983,"{""artifact"": {""precision"": 0.9852511294180175, ""recall"": 0.8799098136940785, ""f1-score"": 0.9296057167930797, ""support"": 8427}, ""text"": {""precision"": 0.7072606306045705, ""recall"": 0.9565727699530516, ""f1-score"": 0.8132379843672044, ""support"": 2556}, ""accuracy"": 0.8977510698351998, ""macro avg"": {""precision"": 0.846255880011294, ""recall"": 0.9182412918235651, ""f1-score"": 0.8714218505801421, ""support"": 10983}, ""weighted avg"": {""precision"": 0.9205562632642188, ""recall"": 0.8977510698351998, ""f1-score"": 0.9025242341307346, ""support"": 10983}}",0.8714218505801421,0.9182412918235652,0.6676992830180097,0.6684230768005364
0,800000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",432.92240653399494,91.7444091796875,894,800000,9,10901,"{""artifact"": {""precision"": 0.9881417598706373, ""recall"": 0.8790457923759291, ""f1-score"": 0.9304066484806193, ""support"": 8342}, ""text"": {""precision"": 0.7100574712643678, ""recall"": 0.9656115670183666, ""f1-score"": 0.818347408511343, ""support"": 2559}, ""accuracy"": 0.8993670305476562, ""macro avg"": {""precision"": 0.8490996155675026, ""recall"": 0.9223286796971478, ""f1-score"": 0.8743770284959811, ""support"": 10901}, ""weighted avg"": {""precision"": 0.9228617218426176, ""recall"": 0.8993670305476562, ""f1-score"": 0.9041008421251127, ""support"": 10901}}",0.8743770284959811,0.9223286796971477,0.6732349489757326,0.6765796140010935,10983,"{""artifact"": {""precision"": 0.9846768820786143, ""recall"": 0.8769431588940311, ""f1-score"": 0.9276926939492844, ""support"": 8427}, ""text"": {""precision"": 0.7018401380103507, ""recall"": 0.9550078247261345, ""f1-score"": 0.8090818694066955, ""support"": 2556}, ""accuracy"": 0.8951106255121551, ""macro avg"": {""precision"": 0.8432585100444825, ""recall"": 0.9159754918100829, ""f1-score"": 0.86838728167799, ""support"": 10983}, ""weighted avg"": {""precision"": 0.9188541817382262, ""recall"": 0.8951106255121551, ""f1-score"": 0.9000891914881302, ""support"": 10983}}",0.86838728167799,0.9159754918100828,0.672610698005883,0.6736428337026155
0,1600000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",931.7760596399894,140.47582421875,267,1600000,0,10901,"{""artifact"": {""precision"": 0.9888455852707969, ""recall"": 0.8820426756173579, ""f1-score"": 0.9323956155357028, ""support"": 8342}, ""text"": {""precision"": 0.715606936416185, ""recall"": 0.9675654552559594, ""f1-score"": 0.8227280279116131, ""support"": 2559}, ""accuracy"": 0.9021190716448032, ""macro avg"": {""precision"": 0.852226260843491, ""recall"": 0.9248040654366587, ""f1-score"": 0.877561821723658, ""support"": 10901}, ""weighted avg"": {""precision"": 0.9247030568404737, ""recall"": 0.9021190716448032, ""f1-score"": 0.906651247429103, ""support"": 10901}}",0.877561821723658,0.9248040654366586,0.68281905198819,0.6830900616012514,10983,"{""artifact"": {""precision"": 0.9849833887043189, ""recall"": 0.8795538151180728, ""f1-score"": 0.9292878635907723, ""support"": 8427}, ""text"": {""precision"": 0.7064777327935222, ""recall"": 0.9557902973395931, ""f1-score"": 0.8124376454938477, ""support"": 2556}, ""accuracy"": 0.8972958208139853, ""macro avg"": {""precision"": 0.8457305607489205, ""recall"": 0.917672056228833, ""f1-score"": 0.87086275454231, ""support"": 10983}, ""weighted avg"": {""precision"": 0.9201686334909895, ""recall"": 0.8972958208139853, ""f1-score"": 0.9020940952710291, ""support"": 10983}}",0.87086275454231,0.917672056228833,0.6829170359997079,0.6828697512974031
0,1600000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",925.4504856540007,140.952884765625,808,1600000,1,10901,"{""artifact"": {""precision"": 0.9897017520395881, ""recall"": 0.8870774394629585, ""f1-score"": 0.935583791642961, ""support"": 8342}, ""text"": {""precision"": 0.7248831775700935, ""recall"": 0.9699101211410708, ""f1-score"": 0.829684104964065, ""support"": 2559}, ""accuracy"": 0.9065223374002385, ""macro avg"": {""precision"": 0.8572924648048408, ""recall"": 0.9284937803020146, ""f1-score"": 0.882633948303513, ""support"": 10901}, ""weighted avg"": {""precision"": 0.9275358285401442, ""recall"": 0.9065223374002385, ""f1-score"": 0.9107239349131844, ""support"": 10901}}",0.882633948303513,0.9284937803020147,0.6824930599832442,0.6805089397006668,10983,"{""artifact"": {""precision"": 0.985583917471234, ""recall"": 0.8843004627981488, ""f1-score"": 0.9321991493620215, ""support"": 8427}, ""text"": {""precision"": 0.7150789012273524, ""recall"": 0.9573552425665102, ""f1-score"": 0.8186684509869522, ""support"": 2556}, ""accuracy"": 0.9013020122006737, ""macro avg"": {""precision"": 0.8503314093492932, ""recall"": 0.9208278526823295, ""f1-score"": 0.8754338001744868, ""support"": 10983}, ""weighted avg"": {""precision"": 0.9226310975204591, ""recall"": 0.9013020122006737, ""f1-score"": 0.9057779106251849, ""support"": 10983}}",0.8754338001744868,0.9208278526823295,0.6822215709835291,0.6828081065003062
